Meeting|Topics|Speaker|Segment ID
IS1002c|IS1002c=scrollwheel|B|463
IS1002c|IS1002c=scrollwheel|B|465
IS1002c|IS1002c=scrollwheel|A|177
IS1002c|IS1002c=scrollwheel|D|858
IS1002c|IS1002c=scrollwheel|B|467
IS1002c|IS1002c=scrollwheel|A|179
IS1002c|IS1002c=scrollwheel|A|181
IS1002c|IS1002c=scrollwheel|D|860
IS1002c|IS1002c=scrollwheel|C|704
IS1002c|IS1002c=scrollwheel|A|183
IS1002c|IS1002c=scrollwheel|A|185
IS1002c|IS1002c=scrollwheel|B|469
IS1002c|IS1002c=scrollwheel|B|471
IS1002c|IS1002c=scrollwheel|B|473
IS1002c|IS1002c=scrollwheel|B|475
IS1002c|IS1002c=scrollwheel|C|706
IS1002c|IS1002c=scrollwheel|B|477
IS1002c|IS1002c=Scrollwheel 2|B|523
IS1002c|IS1002c=Scrollwheel 2|B|525
IS1002c|IS1002c=Scrollwheel 2|A|233
IS1002c|IS1002c=Scrollwheel 2|C|720
IS1002c|IS1002c=Scrollwheel 2|C|722
IS1002c|IS1002c=Scrollwheel 2|A|235
IS1002c|IS1002c=Scrollwheel 2|D|910
IS1002c|IS1002c=Scrollwheel 2|D|912
IS1002c|IS1002c=Scrollwheel 2|B|527
IS1002c|IS1002c=Scrollwheel 2|A|237
IS1002c|IS1002c=Scrollwheel 2|D|914
IS1002c|IS1002c=Scrollwheel 2|B|529
IS1002c|IS1002c=Scrollwheel 2|D|916
IS1002c|IS1002c=Scrollwheel 2|B|531
IS1002c|IS1002c=Scrollwheel 2|B|533
IS1002c|IS1002c=Scrollwheel 2|A|239
IS1002c|IS1002c=Scrollwheel 2|D|918
IS1002c|IS1002c=Scrollwheel 2|A|241
IS1002c|IS1002c=Scrollwheel 2|D|920
IS1002c|IS1002c=Scrollwheel 2|B|535
IS1002c|IS1002c=Scrollwheel 2|D|922
IS1002c|IS1002c=Scrollwheel 2|A|243
IS1002c|IS1002c=Scrollwheel 2|B|537
IS1002c|IS1002c=Scrollwheel 2|D|924
IS1002c|IS1002c=Scrollwheel 2|A|245
IS1002c|IS1002c=Scrollwheel 2|B|539
IS1002c|IS1002c=Scrollwheel 2|A|247
IS1002c|IS1002c=Scrollwheel 2|B|541
IS1002c|IS1002c=Scrollwheel 2|D|926
IS1002c|IS1002c=Scrollwheel 2|B|543
IS1002c|IS1002c=Scrollwheel 2|A|249
IS1002c|IS1002c=Scrollwheel 2|B|545
IS1002c|IS1002c=Scrollwheel 2|D|928
IS1002c|IS1002c=Scrollwheel 2|B|547
IS1002c|IS1002c=Scrollwheel 2|A|251
IS1002c|IS1002c=Scrollwheel 2|A|253
IS1002c|IS1002c=Scrollwheel 2|A|255
IS1002c|IS1002c=Scrollwheel 2|C|724
IS1002c|IS1002c=Scrollwheel 2|D|930
IS1002c|IS1002c=Scrollwheel 2|B|549
IS1002c|IS1002c=Scrollwheel 2|A|257
IS1002c|IS1002c=Scrollwheel 2|C|726
IS1002c|IS1002c=Scrollwheel 2|D|932
IS1002c|IS1002c=Scrollwheel 2|A|259
IS1002c|IS1002c=Scrollwheel 2|D|934
IS1002c|IS1002c=Scrollwheel 2|A|261
IS1002c|IS1002c=Scrollwheel 2|B|551
IS1002c|IS1002c=Scrollwheel 2|A|263
IS1002c|IS1002c=Scrollwheel 2|D|936
IS1002c|IS1002c=Scrollwheel 2|A|265
IS1002c|IS1002c=Scrollwheel 2|B|553
IS1002c|IS1002c=Scrollwheel 2|A|267
IS1002c|IS1002c=Scrollwheel 2|A|269
IS1002c|IS1002c=Scrollwheel 2|B|555
IS1002c|IS1002c=Scrollwheel 2|D|938
IS1002c|IS1002c=Scrollwheel 2|B|557
IS1002c|IS1002c=Scrollwheel 2|A|271
IS1002c|IS1002c=Scrollwheel 2|B|559
IS1002c|IS1002c=Scrollwheel 2|D|940
IS1002c|IS1002c=Scrollwheel 2|A|273
IS1002c|IS1002c=Scrollwheel 2|D|942
IS1002c|IS1002c=Scrollwheel 2|A|275
IS1002c|IS1002c=Scrollwheel 2|B|561
IS1002c|IS1002c=Scrollwheel 2|B|563
IS1002c|IS1002c=Scrollwheel 2|D|944
IS1002c|IS1002c=Scrollwheel 2|C|728
IS1002c|IS1002c=Scrollwheel 2|A|277
IS1002c|IS1002c=Scrollwheel 2|B|565
IS1002c|IS1002c=Scrollwheel 2|D|946
IS1002c|IS1002c=Scrollwheel 2|C|730
IS1002c|IS1002c=Scrollwheel 2|A|279
IS1002c|IS1002c=Scrollwheel 2|B|567
IS1002c|IS1002c=Scrollwheel 2|A|281
IS1002c|IS1002c=Scrollwheel 2|D|948
IS1002c|IS1002c=Scrollwheel 2|A|283
IS1002c|IS1002c=Scrollwheel 2|B|569
IS1002c|IS1002c=Scrollwheel 2|A|285
IS1002c|IS1002c=Scrollwheel 2|D|950
IS1002c|IS1002c=Scrollwheel 2|D|952
IS1002c|IS1002c=Scrollwheel 2|B|571
IS1002c|IS1002c=Scrollwheel 2|B|573
IS1002c|IS1002c=Scrollwheel 2|A|287
IS1002c|IS1002c=Scrollwheel 2|A|289
IS1002c|IS1002c=Scrollwheel 2|B|575
IS1002c|IS1002c=Scrollwheel 2|C|732
IS1002c|IS1002c=Scrollwheel 2|A|291
IS1002c|IS1002c=Scrollwheel 2|B|577
IS1003c|IS1003c=Speech or gesture Technology|C|633
IS1003c|IS1003c=Speech or gesture Technology|C|635
IS1003c|IS1003c=Speech or gesture Technology|A|22
IS1003c|IS1003c=Speech or gesture Technology|C|637
IS1003c|IS1003c=Speech or gesture Technology|B|303
IS1003c|IS1003c=Speech or gesture Technology|A|24
IS1003c|IS1003c=Speech or gesture Technology|C|639
IS1003c|IS1003c=Speech or gesture Technology|C|641
IS1003c|IS1003c=Speech or gesture Technology|C|643
IS1003c|IS1003c=Speech or gesture Technology|D|885
IS1003c|IS1003c=Speech or gesture Technology|B|305
IS1003c|IS1003c=Speech or gesture Technology|C|645
IS1003c|IS1003c=Speech or gesture Technology|A|26
IS1003c|IS1003c=Speech or gesture Technology|A|28
IS1003c|IS1003c=Speech or gesture Technology|B|307
IS1003c|IS1003c=Speech or gesture Technology|B|309
IS1003c|IS1003c=Speech or gesture Technology|A|30
IS1003c|IS1003c=Speech or gesture Technology|C|647
IS1003c|IS1003c=Speech or gesture Technology|B|311
IS1003c|IS1003c=Speech or gesture Technology|D|887
IS1003c|IS1003c=Speech or gesture Technology|C|649
IS1003c|IS1003c=Speech or gesture Technology|B|313
IS1003c|IS1003c=Speech or gesture Technology|D|889
IS1003c|IS1003c=Speech or gesture Technology|A|32
IS1003c|IS1003c=Speech or gesture Technology|C|651
IS1003c|IS1003c=Speech or gesture Technology|D|891
IS1003c|IS1003c=Speech or gesture Technology|A|34
IS1003c|IS1003c=Speech or gesture Technology|C|653
IS1003c|IS1003c=Speech or gesture Technology|B|315
IS1003c|IS1003c=Speech or gesture Technology|D|893
IS1003c|IS1003c=Speech or gesture Technology|C|655
IS1003c|IS1003c=Speech or gesture Technology|A|36
IS1003c|IS1003c=Speech or gesture Technology|D|895
IS1003c|IS1003c=Speech or gesture Technology|A|38
IS1003c|IS1003c=Speech or gesture Technology|D|897
IS1003c|IS1003c=Speech or gesture Technology|B|317
IS1003c|IS1003c=Speech or gesture Technology|C|657
IS1003c|IS1003c=Speech or gesture Technology|D|899
IS1003c|IS1003c=Speech or gesture Technology|D|901
IS1003c|IS1003c=Speech or gesture Technology|C|659
IS1003c|IS1003c=Speech or gesture Technology|D|903
IS1003c|IS1003c=Speech or gesture Technology|A|40
IS1003c|IS1003c=Speech or gesture Technology|B|319
IS1003c|IS1003c=Speech or gesture Technology|D|905
IS1003c|IS1003c=Speech or gesture Technology|A|42
IS1003c|IS1003c=Speech or gesture Technology|C|661
IS1003c|IS1003c=Speech or gesture Technology|D|907
IS1003c|IS1003c=Speech or gesture Technology|B|321
IS1003c|IS1003c=Speech or gesture Technology|D|909
IS1003c|IS1003c=Speech or gesture Technology|A|44
IS1003c|IS1003c=Speech or gesture Technology|C|663
IS1003c|IS1003c=Speech or gesture Technology|D|911
IS1003c|IS1003c=What sort of controller do we want|A|108
IS1003c|IS1003c=What sort of controller do we want|D|953
IS1003c|IS1003c=What sort of controller do we want|D|955
IS1003c|IS1003c=What sort of controller do we want|C|741
IS1003c|IS1003c=What sort of controller do we want|B|383
IS1003c|IS1003c=What sort of controller do we want|B|385
IS1003c|IS1003c=What sort of controller do we want|D|957
IS1003c|IS1003c=What sort of controller do we want|A|110
IS1003c|IS1003c=What sort of controller do we want|A|112
IS1003c|IS1003c=What sort of controller do we want|C|743
IS1003c|IS1003c=What sort of controller do we want|B|387
IS1003c|IS1003c=What sort of controller do we want|A|114
IS1003c|IS1003c=What sort of controller do we want|C|745
IS1003c|IS1003c=What sort of controller do we want|A|116
IS1003c|IS1003c=What sort of controller do we want|C|747
IS1003c|IS1003c=What sort of controller do we want|D|959
IS1003c|IS1003c=What sort of controller do we want|B|389
IS1003c|IS1003c=What sort of controller do we want|D|961
IS1003c|IS1003c=What sort of controller do we want|C|749
IS1003c|IS1003c=What sort of controller do we want|B|391
IS1003c|IS1003c=What sort of controller do we want|D|963
IS1003c|IS1003c=What sort of controller do we want|C|751
IS1003c|IS1003c=What sort of controller do we want|C|753
IS1003c|IS1003c=What sort of controller do we want|D|965
IS1003c|IS1003c=What sort of controller do we want|B|393
IS1003c|IS1003c=What sort of controller do we want|C|755
IS1003c|IS1003c=What sort of controller do we want|B|395
IS1003c|IS1003c=What sort of controller do we want|C|757
IS1003c|IS1003c=What sort of controller do we want|D|967
IS1003c|IS1003c=What sort of controller do we want|B|397
IS1003c|IS1003c=What sort of controller do we want|D|969
IS1003c|IS1003c=What sort of controller do we want|C|759
IS1003c|IS1003c=What sort of controller do we want|D|971
IS1003c|IS1003c=What sort of controller do we want|A|118
IS1003c|IS1003c=What sort of controller do we want|D|973
IS1003c|IS1003c=What sort of controller do we want|D|975
IS1003c|IS1003c=What sort of controller do we want|A|120
IS1003c|IS1003c=What sort of controller do we want|B|399
IS1003c|IS1003c=What sort of controller do we want|C|761
IS1003c|IS1003c=What sort of controller do we want|B|401
IS1003c|IS1003c=What sort of controller do we want|C|763
IS1003c|IS1003c=What sort of controller do we want|B|403
IS1003c|IS1003c=What sort of controller do we want|C|765
IS1003c|IS1003c=What sort of controller do we want|A|122
IS1003c|IS1003c=What sort of controller do we want|A|124
IS1003c|IS1003c=What sort of controller do we want|D|977
IS1003c|IS1003c=What sort of controller do we want|B|405
IS1003c|IS1003c=What sort of controller do we want|C|767
IS1003c|IS1003c=What sort of controller do we want|D|979
IS1003c|IS1003c=What sort of controller do we want|D|981
IS1003c|IS1003c=What sort of controller do we want|C|769
IS1003c|IS1003c=What sort of controller do we want|C|771
IS1003c|IS1003c=What sort of controller do we want|C|773
IS1003c|IS1003c=What sort of controller do we want|D|983
IS1003c|IS1003c=What sort of controller do we want|D|985
IS1003c|IS1003c=What sort of controller do we want|C|775
IS1003c|IS1003c=What sort of controller do we want|A|126
IS1003c|IS1003c=What sort of controller do we want|C|777
IS1003c|IS1003c=What sort of controller do we want|D|987
IS1003c|IS1003c=What sort of controller do we want|D|989
IS1003c|IS1003c=What sort of controller do we want|C|779
IS1003c|IS1003c=What sort of controller do we want|B|407
IS1003c|IS1003c=What sort of controller do we want|C|781
IS1003d|IS1003d=How intuitive is the thing?|D|1479
IS1003d|IS1003d=How intuitive is the thing?|C|1045
IS1003d|IS1003d=How intuitive is the thing?|B|547
IS1003d|IS1003d=How intuitive is the thing?|D|1481
IS1003d|IS1003d=How intuitive is the thing?|A|120
IS1003d|IS1003d=How intuitive is the thing?|C|1047
IS1003d|IS1003d=How intuitive is the thing?|B|549
IS1003d|IS1003d=How intuitive is the thing?|C|1049
IS1003d|IS1003d=How intuitive is the thing?|C|1051
IS1003d|IS1003d=How intuitive is the thing?|D|1483
IS1003d|IS1003d=How intuitive is the thing?|B|551
IS1003d|IS1003d=How intuitive is the thing?|C|1053
IS1003d|IS1003d=How intuitive is the thing?|D|1485
IS1003d|IS1003d=How intuitive is the thing?|B|553
IS1003d|IS1003d=How intuitive is the thing?|C|1055
IS1003d|IS1003d=How intuitive is the thing?|D|1487
IS1003d|IS1003d=How intuitive is the thing?|C|1057
IS1003d|IS1003d=How intuitive is the thing?|D|1489
IS1003d|IS1003d=How intuitive is the thing?|D|1491
IS1003d|IS1003d=How intuitive is the thing?|B|555
IS1003d|IS1003d=How intuitive is the thing?|C|1059
IS1003d|IS1003d=How intuitive is the thing?|B|557
IS1003d|IS1003d=How intuitive is the thing?|A|122
IS1003d|IS1003d=How intuitive is the thing?|B|559
IS1003d|IS1003d=How intuitive is the thing?|D|1493
IS1003d|IS1003d=How intuitive is the thing?|A|124
IS1003d|IS1003d=How intuitive is the thing?|C|1061
IS1003d|IS1003d=How intuitive is the thing?|D|1495
IS1003d|IS1003d=How intuitive is the thing?|D|1497
IS1003d|IS1003d=How intuitive is the thing?|A|126
IS1003d|IS1003d=How intuitive is the thing?|B|561
IS1003d|IS1003d=How intuitive is the thing?|C|1063
IS1003d|IS1003d=How intuitive is the thing?|C|1065
IS1003d|IS1003d=How intuitive is the thing?|A|128
IS1003d|IS1003d=How intuitive is the thing?|C|1067
IS1003d|IS1003d=How intuitive is the thing?|D|1499
IS1003d|IS1003d=How intuitive is the thing?|C|1069
IS1003d|IS1003d=How intuitive is the thing?|D|1501
IS1003d|IS1003d=How intuitive is the thing?|C|1071
IS1003d|IS1003d=How intuitive is the thing?|D|1503
IS1003d|IS1003d=How intuitive is the thing?|B|563
IS1003d|IS1003d=How intuitive is the thing?|C|1073
IS1003d|IS1003d=How intuitive is the thing?|B|565
IS1003d|IS1003d=How intuitive is the thing?|D|1505
IS1003d|IS1003d=How intuitive is the thing?|C|1075
IS1003d|IS1003d=How intuitive is the thing?|A|130
IS1003d|IS1003d=How intuitive is the thing?|B|567
IS1003d|IS1003d=How intuitive is the thing?|D|1507
IS1003d|IS1003d=How intuitive is the thing?|C|1077
IS1003d|IS1003d=How intuitive is the thing?|D|1509
IS1003d|IS1003d=How intuitive is the thing?|B|569
IS1003d|IS1003d=How intuitive is the thing?|B|571
IS1003d|IS1003d=How intuitive is the thing?|C|1079
IS1003d|IS1003d=How intuitive is the thing?|B|573
IS1003d|IS1003d=How intuitive is the thing?|D|1511
IS1003d|IS1003d=How intuitive is the thing?|A|132
IS1003d|IS1003d=How intuitive is the thing?|C|1081
IS1003d|IS1003d=How intuitive is the thing?|D|1513
IS1003d|IS1003d=How intuitive is the thing?|A|134
IS1003d|IS1003d=Name of the remote|C|1301
IS1003d|IS1003d=Name of the remote|B|847
IS1003d|IS1003d=Name of the remote|D|1761
IS1003d|IS1003d=Name of the remote|A|363
IS1003d|IS1003d=Name of the remote|C|1303
IS1003d|IS1003d=Name of the remote|D|1763
IS1003d|IS1003d=Name of the remote|B|849
IS1003d|IS1003d=Name of the remote|C|1305
IS1003d|IS1003d=Name of the remote|C|1307
IS1003d|IS1003d=Name of the remote|B|851
IS1003d|IS1003d=Name of the remote|D|1765
IS1003d|IS1003d=Name of the remote|A|365
IS1003d|IS1003d=Name of the remote|B|853
IS1003d|IS1003d=Name of the remote|C|1309
IS1003d|IS1003d=Name of the remote|D|1767
IS1003d|IS1003d=Name of the remote|B|855
IS1003d|IS1003d=Name of the remote|D|1769
IS1003d|IS1003d=Name of the remote|C|1311
IS1003d|IS1003d=Name of the remote|C|1313
IS1003d|IS1003d=Name of the remote|B|857
IS1003d|IS1003d=Name of the remote|B|858
IS1003d|IS1003d=Name of the remote|D|1771
IS1003d|IS1003d=Name of the remote|C|1315
IS1004b|IS1004b=Name of the project|A|11
IS1004b|IS1004b=Name of the project|C|448
IS1004b|IS1004b=Name of the project|B|246
IS1004b|IS1004b=Name of the project|A|13
IS1004b|IS1004b=Name of the project|B|248
IS1004b|IS1004b=Name of the project|A|15
IS1004b|IS1004b=Name of the project|A|17
IS1004b|IS1004b=Name of the project|D|578
IS1004b|IS1004b=Name of the project|B|250
IS1004b|IS1004b=Name of the project|D|580
IS1004b|IS1004b=Name of the project|B|252
IS1004b|IS1004b=Name of the project|D|582
IS1004b|IS1004b=Name of the project|A|19
IS1004b|IS1004b=Name of the project|D|584
IS1004b|IS1004b=Name of the project|A|21
IS1004b|IS1004b=Name of the project|D|586
IS1004b|IS1004b=Name of the project|A|23
IS1004b|IS1004b=Name of the project|D|588
IS1004b|IS1004b=Name of the project|A|25
IS1004b|IS1004b=Name of the project|A|27
IS1004b|IS1004b=Name of the project|B|254
IS1004b|IS1004b=Name of the project|D|590
IS1004b|IS1004b=Name of the project|B|256
IS1004b|IS1004b=Name of the project|A|29
IS1004b|IS1004b=Name of the project|D|592
IS1004b|IS1004b=Name of the project|D|594
IS1004b|IS1004b=Name of the project|B|258
IS1004b|IS1004b=Name of the project|A|31
IS1004b|IS1004b=Name of the project|C|450
IS1004b|IS1004b=Name of the project|B|260
IS1004b|IS1004b=Name of the project|A|33
IS1004b|IS1004b=Name of the project|A|35
IS1004b|IS1004b=Name of the project|A|37
IS1004b|IS1004b=Name of the project|C|452
IS1004b|IS1004b=Do we need n LCD screen?|D|701
IS1004b|IS1004b=Do we need n LCD screen?|B|405
IS1004b|IS1004b=Do we need n LCD screen?|D|703
IS1004b|IS1004b=Do we need n LCD screen?|B|407
IS1004b|IS1004b=Do we need n LCD screen?|D|705
IS1004b|IS1004b=Do we need n LCD screen?|A|195
IS1004b|IS1004b=Do we need n LCD screen?|A|197
IS1004b|IS1004b=Do we need n LCD screen?|D|707
IS1004b|IS1004b=Do we need n LCD screen?|D|709
IS1004b|IS1004b=Do we need n LCD screen?|A|199
IS1004b|IS1004b=Do we need n LCD screen?|D|711
IS1004b|IS1004b=Do we need n LCD screen?|B|409
IS1004b|IS1004b=Do we need n LCD screen?|A|201
IS1004b|IS1004b=Do we need n LCD screen?|A|203
IS1004b|IS1004b=Do we need n LCD screen?|D|713
IS1004b|IS1004b=Do we need n LCD screen?|B|411
IS1004b|IS1004b=Do we need n LCD screen?|A|205
IS1004b|IS1004b=Do we need n LCD screen?|B|413
IS1004b|IS1004b=Do we need n LCD screen?|D|715
IS1004b|IS1004b=Do we need n LCD screen?|A|207
IS1004b|IS1004b=Do we need n LCD screen?|B|415
IS1004b|IS1004b=Do we need n LCD screen?|C|554
IS1004b|IS1004b=Do we need n LCD screen?|A|209
IS1004b|IS1004b=Do we need n LCD screen?|A|211
IS1004b|IS1004b=Do we need n LCD screen?|B|417
IS1004b|IS1004b=Do we need n LCD screen?|A|213
IS1004b|IS1004b=Do we need n LCD screen?|D|717
IS1004b|IS1004b=Do we need n LCD screen?|D|719
IS1004b|IS1004b=Do we need n LCD screen?|B|419
IS1004c|IS1004c=Shape of the remote|C|710
IS1004c|IS1004c=Shape of the remote|A|47
IS1004c|IS1004c=Shape of the remote|D|995
IS1004c|IS1004c=Shape of the remote|A|49
IS1004c|IS1004c=Shape of the remote|B|358
IS1004c|IS1004c=Shape of the remote|B|360
IS1004c|IS1004c=Shape of the remote|D|997
IS1004c|IS1004c=Shape of the remote|D|999
IS1004c|IS1004c=Shape of the remote|A|51
IS1004c|IS1004c=Shape of the remote|C|712
IS1004c|IS1004c=Shape of the remote|D|1001
IS1004c|IS1004c=Shape of the remote|D|1003
IS1004c|IS1004c=Shape of the remote|D|1005
IS1004c|IS1004c=Shape of the remote|C|714
IS1004c|IS1004c=Shape of the remote|D|1007
IS1004c|IS1004c=Shape of the remote|A|53
IS1004c|IS1004c=Shape of the remote|B|362
IS1004c|IS1004c=Shape of the remote|A|55
IS1004c|IS1004c=Shape of the remote|A|57
IS1004c|IS1004c=Shape of the remote|C|716
IS1004c|IS1004c=Shape of the remote|D|1009
IS1004c|IS1004c=Shape of the remote|D|1011
IS1004c|IS1004c=Shape of the remote|A|59
IS1004c|IS1004c=Shape of the remote|C|718
IS1004c|IS1004c=Shape of the remote|C|720
IS1004c|IS1004c=Shape of the remote|C|722
IS1004c|IS1004c=Shape of the remote|D|1013
IS1004c|IS1004c=Shape of the remote|B|364
IS1004c|IS1004c=Shape of the remote|D|1015
IS1004c|IS1004c=Shape of the remote|C|724
IS1004c|IS1004c=Shape of the remote|D|1017
IS1004c|IS1004c=Shape of the remote|A|61
IS1004c|IS1004c=Shape of the remote|B|366
IS1004c|IS1004c=Shape of the remote|B|368
IS1004c|IS1004c=Shape of the remote|D|1019
IS1004c|IS1004c=Shape of the remote|D|1021
IS1004c|IS1004c=Shape of the remote|B|370
IS1004c|IS1004c=Shape of the remote|D|1023
IS1004c|IS1004c=Shape of the remote|D|1025
IS1004c|IS1004c=Shape of the remote|B|372
IS1004c|IS1004c=Shape of the remote|D|1027
IS1004c|IS1004c=Shape of the remote|A|63
IS1004c|IS1004c=Shape of the remote|D|1029
IS1004c|IS1004c=Shape of the remote|B|374
IS1004c|IS1004c=Shape of the remote|D|1031
IS1004c|IS1004c=Shape of the remote|D|1033
IS1004c|IS1004c=Shape of the remote|D|1035
IS1004c|IS1004c=Shape of the remote|B|376
IS1004c|IS1004c=Shape of the remote|D|1037
IS1004c|IS1004c=Shape of the remote|B|378
IS1004c|IS1004c=Shape of the remote|D|1039
IS1004c|IS1004c=Shape of the remote|B|380
IS1004c|IS1004c=Shape of the remote|D|1041
IS1004c|IS1004c=Shape of the remote|D|1043
IS1004c|IS1004c=Shape of the remote|B|382
IS1004c|IS1004c=Shape of the remote|C|726
IS1004c|IS1004c=Shape of the remote|C|728
IS1004c|IS1004c=Shape of the remote|B|384
IS1004c|IS1004c=Shape of the remote|D|1045
IS1004c|IS1004c=Shape of the remote|A|65
IS1004c|IS1004c=Shape of the remote|B|386
IS1004c|IS1004c=Shape of the remote|D|1047
IS1004c|IS1004c=Shape of the remote|A|67
IS1004c|IS1004c=Coffee machine interface|D|1095
IS1004c|IS1004c=Coffee machine interface|A|151
IS1004c|IS1004c=Coffee machine interface|D|1097
IS1004c|IS1004c=Coffee machine interface|A|153
IS1004c|IS1004c=Coffee machine interface|C|772
IS1004c|IS1004c=Coffee machine interface|A|155
IS1004c|IS1004c=Coffee machine interface|D|1099
IS1004c|IS1004c=Coffee machine interface|C|774
IS1004c|IS1004c=Coffee machine interface|A|157
IS1004c|IS1004c=Coffee machine interface|B|484
IS1004c|IS1004c=Coffee machine interface|D|1101
IS1004c|IS1004c=Coffee machine interface|C|776
IS1004c|IS1004c=Coffee machine interface|B|486
IS1004c|IS1004c=Coffee machine interface|B|488
IS1004c|IS1004c=Coffee machine interface|A|159
IS1004c|IS1004c=Coffee machine interface|D|1103
IS1004c|IS1004c=Coffee machine interface|B|490
IS1004c|IS1004c=Coffee machine interface|D|1105
IS1004c|IS1004c=Coffee machine interface|D|1107
IS1004c|IS1004c=Coffee machine interface|C|778
IS1004c|IS1004c=Does it need to be a banana?|B|590
IS1004c|IS1004c=Does it need to be a banana?|C|867
IS1004c|IS1004c=Does it need to be a banana?|B|592
IS1004c|IS1004c=Does it need to be a banana?|B|594
IS1004c|IS1004c=Does it need to be a banana?|A|247
IS1004c|IS1004c=Does it need to be a banana?|C|869
IS1004c|IS1004c=Does it need to be a banana?|B|596
IS1004c|IS1004c=Does it need to be a banana?|D|1161
IS1004c|IS1004c=Does it need to be a banana?|C|871
IS1004c|IS1004c=Does it need to be a banana?|A|249
IS1004c|IS1004c=Does it need to be a banana?|D|1163
IS1004c|IS1004c=Does it need to be a banana?|D|1165
IS1004c|IS1004c=Does it need to be a banana?|D|1167
IS1004c|IS1004c=Does it need to be a banana?|C|873
IS1004c|IS1004c=Does it need to be a banana?|B|598
IS1004c|IS1004c=Does it need to be a banana?|A|251
IS1004c|IS1004c=Does it need to be a banana?|D|1169
IS1004c|IS1004c=Does it need to be a banana?|B|600
IS1004c|IS1004c=Does it need to be a banana?|B|602
IS1004c|IS1004c=Does it need to be a banana?|A|253
IS1004c|IS1004c=Does it need to be a banana?|B|604
IS1004c|IS1004c=Does it need to be a banana?|A|255
IS1004c|IS1004c=Does it need to be a banana?|D|1171
IS1004c|IS1004c=Does it need to be a banana?|A|257
IS1004d|IS1004d=A banana as a remote control|B|618
IS1004d|IS1004d=A banana as a remote control|A|200
IS1004d|IS1004d=A banana as a remote control|C|997
IS1004d|IS1004d=A banana as a remote control|D|1321
IS1004d|IS1004d=A banana as a remote control|C|999
IS1004d|IS1004d=A banana as a remote control|B|620
IS1004d|IS1004d=A banana as a remote control|A|202
